fromnode,tonode,clientID,a,budget,clientRatio
41,83,30,7,11.28,1.6114285714285714
41,83,31,11,17.2,1.5636363636363635
41,83,32,11,17.01,1.5463636363636366
41,83,33,4,5.81,1.4525
41,83,34,18,25.26,1.4033333333333333
41,83,35,15,16.12,1.0746666666666667
41,83,36,15,14.89,0.9926666666666667
41,83,37,19,17.09,0.8994736842105263
41,83,38,18,14.41,0.8005555555555556
41,83,39,18,13.62,0.7566666666666666
41,83,40,8,5.81,0.72625
41,83,41,1,0.65,0.65
41,83,42,12,6.82,0.5683333333333334
41,83,43,17,7.91,0.46529411764705886
41,83,44,4,1.51,0.3775
41,83,45,7,2.48,0.35428571428571426
41,83,46,18,5.52,0.30666666666666664
41,83,47,18,4.95,0.275
41,83,48,8,2.15,0.26875
41,83,49,11,2.34,0.2127272727272727
46,6,0,5,11.08,2.216
46,6,1,13,28.68,2.206153846153846
46,6,2,6,12.93,2.155
46,6,3,3,6.43,2.143333333333333
46,6,4,7,14.72,2.1028571428571428
46,6,5,4,8.28,2.07
46,6,6,17,34.91,2.0535294117647056
46,6,7,13,26.35,2.026923076923077
46,6,8,1,2.01,2.01
46,6,9,13,25.86,1.9892307692307691
46,6,10,15,28.1,1.8733333333333335
46,6,11,6,11.2,1.8666666666666665
46,6,12,16,28.49,1.780625
46,6,13,18,30.72,1.7066666666666666
46,6,14,8,12.38,1.5475
46,6,15,15,22.86,1.524
46,6,16,19,28.1,1.4789473684210528
46,6,17,3,4.15,1.3833333333333335
46,6,18,11,14.86,1.3509090909090908
46,6,19,14,17.97,1.2835714285714286
46,6,20,6,7.68,1.28
46,6,21,8,10.21,1.27625
46,6,22,3,3.74,1.2466666666666668
46,6,23,5,5.93,1.186
46,6,24,16,18.89,1.180625
46,6,25,14,15.29,1.092142857142857
46,6,26,16,17.4,1.0875
46,6,27,3,3.03,1.01
46,6,28,2,1.92,0.96
46,6,29,9,8.4,0.9333333333333333
46,6,30,12,11.02,0.9183333333333333
46,6,31,9,8.21,0.9122222222222223
46,6,32,19,15.22,0.8010526315789473
46,6,33,6,4.44,0.7400000000000001
46,6,34,8,5.86,0.7325
46,6,35,16,11.13,0.695625
46,6,36,16,11.04,0.69
46,6,37,16,10.18,0.63625
46,6,38,1,0.6,0.6
46,6,39,4,2.24,0.56
46,6,40,4,2.11,0.5275
46,6,41,9,4.53,0.5033333333333334
46,6,42,6,2.45,0.4083333333333334
46,6,43,13,4.47,0.3438461538461538
46,6,44,4,1.37,0.3425
46,6,45,7,2.27,0.3242857142857143
46,6,46,5,1.32,0.264
46,6,47,8,1.88,0.235
46,6,48,1,0.21,0.21
46,6,49,10,1.28,0.128
46,9,0,9,6.02,0.6688888888888889
46,9,1,4,2.67,0.6675
46,9,2,9,5.97,0.6633333333333333
46,9,3,5,3.31,0.662
46,9,4,14,8.87,0.6335714285714286
46,9,5,5,3.15,0.63
46,9,6,17,10.63,0.6252941176470589
46,9,7,11,6.76,0.6145454545454545
46,9,8,5,2.92,0.584
46,9,9,19,10.84,0.5705263157894737
46,9,10,8,4.31,0.53875
46,9,11,10,5.24,0.524
46,9,12,11,5.7,0.5181818181818182
46,9,13,6,2.95,0.4916666666666667
46,9,14,16,7.72,0.4825
46,9,15,16,7.57,0.473125
46,9,16,19,8.85,0.46578947368421053
46,9,17,12,5.55,0.46249999999999997
46,9,18,7,3.07,0.43857142857142856
46,9,19,9,3.87,0.43
46,9,20,1,0.42,0.42
46,9,21,1,0.4,0.4
46,9,22,16,6.4,0.4
46,9,23,8,3.2,0.4
46,9,24,2,0.77,0.385
46,9,25,6,2.19,0.365
46,9,26,16,5.55,0.346875
46,9,27,3,0.98,0.32666666666666666
46,9,28,3,0.88,0.29333333333333333
46,9,29,16,4.4,0.275
46,9,30,6,1.53,0.255
46,9,31,2,0.43,0.215
46,9,32,15,3.11,0.20733333333333331
46,9,33,14,2.73,0.195
46,9,34,6,1.11,0.18500000000000003
46,9,35,16,2.91,0.181875
46,9,36,16,2.58,0.16125
46,9,37,19,3.03,0.1594736842105263
46,9,38,7,1.09,0.15571428571428572
46,9,39,2,0.28,0.14
46,9,40,14,1.94,0.13857142857142857
46,9,41,1,0.13,0.13
46,9,42,12,1.48,0.12333333333333334
46,9,43,20,2.4,0.12
46,9,44,13,1.54,0.11846153846153847
46,9,45,17,1.99,0.11705882352941177
46,9,46,14,1.27,0.09071428571428572
46,9,47,12,0.87,0.0725
46,9,48,11,0.54,0.049090909090909095
46,9,49,6,0.22,0.03666666666666667
46,12,0,5,5.29,1.058
46,12,1,8,8.3,1.0375
46,12,2,19,19.49,1.0257894736842104
46,12,3,4,4.09,1.0225
46,12,4,13,13.27,1.0207692307692307
46,12,5,3,3.05,1.0166666666666666
46,12,6,15,15.02,1.0013333333333334
46,12,7,12,11.48,0.9566666666666667
46,12,8,5,4.71,0.942
46,12,9,7,6.56,0.937142857142857
46,12,10,6,5.57,0.9283333333333333
46,12,11,6,5.5,0.9166666666666666
46,12,12,13,11.78,0.9061538461538461
46,12,13,10,8.93,0.893
46,12,14,6,5.27,0.8783333333333333
46,12,15,11,9.42,0.8563636363636363
46,12,16,11,9.26,0.8418181818181818
46,12,17,16,13.16,0.8225
46,12,18,12,9.11,0.7591666666666667
46,12,19,3,2.27,0.7566666666666667
46,12,20,16,11.96,0.7475
46,12,21,11,8.05,0.7318181818181819
46,12,22,10,7.03,0.7030000000000001
46,12,23,9,6.27,0.6966666666666667
46,12,24,7,4.82,0.6885714285714286
46,12,25,2,1.36,0.68
46,12,26,3,1.94,0.6466666666666666
46,12,27,17,10.86,0.6388235294117647
46,12,28,17,10.81,0.6358823529411765
46,12,29,9,5.6,0.6222222222222222
46,12,30,19,11.3,0.5947368421052632
46,12,31,7,4.16,0.5942857142857143
46,12,32,3,1.56,0.52
46,12,33,6,3.1,0.5166666666666667
46,12,34,20,10.11,0.5055
46,12,35,1,0.5,0.5
46,12,36,20,9.41,0.47050000000000003
46,12,37,6,2.66,0.44333333333333336
46,12,38,12,5.15,0.4291666666666667
46,12,39,8,3.36,0.42
46,12,40,7,2.93,0.4185714285714286
46,12,41,14,5.81,0.415
46,12,42,14,5.07,0.36214285714285716
46,12,43,17,5.17,0.30411764705882355
46,12,44,15,4.36,0.2906666666666667
46,12,45,16,4.14,0.25875
46,12,46,18,4.29,0.23833333333333334
46,12,47,14,1.64,0.11714285714285713
46,12,48,10,1.14,0.11399999999999999
46,12,49,4,0.31,0.0775
46,19,0,10,16.82,1.682
46,19,1,3,4.92,1.64
46,19,2,20,31.5,1.575
46,19,3,16,23.79,1.486875
46,19,4,1,1.43,1.43
46,19,5,5,7.14,1.428
46,19,6,11,15.5,1.4090909090909092
46,19,7,18,24.73,1.373888888888889
46,19,8,15,20.58,1.3719999999999999
46,19,9,3,4.11,1.37
46,19,10,2,2.65,1.325
46,19,11,14,17.43,1.2449999999999999
46,19,12,17,21.04,1.2376470588235293
46,19,13,3,3.59,1.1966666666666665
46,19,14,8,8.62,1.0775
46,19,15,15,15.97,1.0646666666666667
46,19,16,1,1.03,1.03
46,19,17,16,15.75,0.984375
46,19,18,17,15.85,0.9323529411764706
46,19,19,3,2.75,0.9166666666666666
46,19,20,9,7.93,0.8811111111111111
46,19,21,5,4.15,0.8300000000000001
46,19,22,10,7.11,0.7110000000000001
46,19,23,14,9.7,0.6928571428571428
46,19,24,11,6.84,0.6218181818181818
46,19,25,11,5.95,0.5409090909090909
46,19,26,6,2.99,0.49833333333333335
46,19,27,3,1.49,0.49666666666666665
46,19,28,15,6.88,0.45866666666666667
46,19,29,1,0.44,0.44
46,19,30,2,0.87,0.435
46,19,31,1,0.43,0.43
46,19,32,19,7.94,0.41789473684210526
46,19,33,10,4.11,0.41100000000000003
46,19,34,6,2.4,0.39999999999999997
46,19,35,5,1.89,0.378
46,19,36,1,0.35,0.35
46,19,37,16,4.74,0.29625
46,19,38,9,2.53,0.2811111111111111
46,19,39,9,2.52,0.28
46,19,40,9,1.94,0.21555555555555556
46,19,41,4,0.81,0.2025
46,19,42,4,0.7,0.175
46,19,43,11,1.72,0.15636363636363637
46,19,44,20,3.05,0.1525
46,19,45,19,2.69,0.14157894736842105
46,19,46,2,0.24,0.12
46,19,47,9,1.03,0.11444444444444445
46,19,48,8,0.79,0.09875
46,19,49,5,0.44,0.088
46,41,0,5,11.9,2.38
46,41,1,9,20.71,2.301111111111111
46,41,2,11,22.99,2.09
46,41,3,3,6.27,2.09
46,41,4,9,17.78,1.9755555555555557
46,41,5,14,26.57,1.897857142857143
46,41,6,4,7.58,1.895
46,41,7,10,18.71,1.871
46,41,8,5,9.24,1.848
46,41,9,6,10.81,1.8016666666666667
46,41,10,17,30.2,1.776470588235294
46,41,11,13,23.03,1.7715384615384617
46,41,12,4,7.08,1.77
46,41,13,14,24.53,1.7521428571428572
46,41,14,12,20.41,1.7008333333333334
46,41,15,15,25.45,1.6966666666666665
46,41,16,3,4.76,1.5866666666666667
46,41,17,3,4.67,1.5566666666666666
46,41,18,11,16.98,1.5436363636363637
46,41,19,6,9.06,1.51
46,41,20,18,27.15,1.5083333333333333
46,41,21,12,16.18,1.3483333333333334
46,41,22,5,6.68,1.3359999999999999
46,41,23,16,21.35,1.334375
46,41,24,14,17.19,1.227857142857143
46,41,25,13,15.63,1.2023076923076923
46,41,26,17,20.3,1.1941176470588235
46,41,27,8,9.41,1.17625
46,41,28,8,9.35,1.16875
46,41,29,11,12.32,1.12
46,41,30,6,6.01,1.0016666666666667
46,41,31,17,15.12,0.8894117647058823
46,41,32,2,1.71,0.855
46,41,33,20,16.97,0.8484999999999999
46,41,34,7,5.93,0.8471428571428571
46,41,35,3,2.51,0.8366666666666666
46,41,36,2,1.6,0.8
46,41,37,17,10.47,0.6158823529411765
46,41,38,14,6.9,0.4928571428571429
46,41,39,8,3.61,0.45125
46,41,40,3,1.31,0.4366666666666667
46,41,41,9,3.68,0.4088888888888889
46,41,42,18,7.18,0.39888888888888885
46,41,43,12,4.63,0.3858333333333333
46,41,44,18,6.68,0.3711111111111111
46,41,45,16,5.56,0.3475
46,41,46,3,1.04,0.3466666666666667
46,41,47,11,3.36,0.3054545454545454
46,41,48,2,0.34,0.17
46,41,49,8,1.3,0.1625
46,50,0,2,14.42,7.21
46,50,1,18,128.33,7.129444444444445
46,50,2,16,111.27,6.954375
46,50,3,2,13.88,6.94
46,50,4,9,62.31,6.923333333333334
46,50,5,1,6.6,6.6
46,50,6,1,6.32,6.32
46,50,7,7,44.08,6.297142857142857
46,50,8,5,31.39,6.2780000000000005
46,50,9,6,37.28,6.213333333333334
46,50,10,11,66.11,6.01
46,50,11,8,47.97,5.99625
46,50,12,2,11.67,5.835
46,50,13,15,86.31,5.7540000000000004
46,50,14,14,78.02,5.572857142857143
46,50,15,19,105.79,5.5678947368421055
46,50,16,6,33.38,5.5633333333333335
46,50,17,16,87.47,5.466875
46,50,18,10,54.53,5.453
46,50,19,12,64.98,5.415
46,50,20,7,37.7,5.385714285714286
46,50,21,18,94.9,5.272222222222222
46,50,22,11,55.64,5.058181818181819
46,50,23,18,87.26,4.847777777777778
46,50,24,10,47.51,4.7509999999999994
46,50,25,3,13.76,4.586666666666667
46,50,26,9,40.74,4.526666666666667
46,50,27,4,17.92,4.48
46,50,28,12,51.54,4.295
46,50,29,12,48.98,4.081666666666666
46,50,30,19,67.96,3.5768421052631574
46,50,31,11,39.33,3.575454545454545
46,50,32,15,47.99,3.1993333333333336
46,50,33,12,36.55,3.045833333333333
46,50,34,11,32.45,2.95
46,50,35,10,29.08,2.908
46,50,36,2,5.4,2.7
46,50,37,19,51.15,2.692105263157895
46,50,38,13,32.03,2.463846153846154
46,50,39,10,20.59,2.059
46,50,40,12,24.39,2.0325
46,50,41,11,20.71,1.8827272727272728
46,50,42,1,1.88,1.88
46,50,43,8,13.95,1.74375
46,50,44,10,12.24,1.224
46,50,45,4,4.47,1.1175
46,50,46,10,10.61,1.061
46,50,47,17,13.07,0.7688235294117647
46,50,48,14,9.59,0.6849999999999999
46,50,49,8,3.03,0.37875
46,68,0,13,38.02,2.924615384615385
46,68,1,14,40.9,2.9214285714285713
46,68,2,7,20.0,2.857142857142857
46,68,3,3,8.18,2.7266666666666666
46,68,4,14,38.01,2.715
46,68,5,6,15.93,2.655
46,68,6,1,2.65,2.65
46,68,7,18,47.6,2.6444444444444444
46,68,8,18,46.53,2.585
46,68,9,3,7.67,2.5566666666666666
46,68,10,4,10.22,2.555
46,68,11,9,22.18,2.464444444444444
46,68,12,15,35.59,2.372666666666667
46,68,13,1,2.37,2.37
46,68,14,20,47.36,2.368
46,68,15,17,39.65,2.3323529411764703
46,68,16,4,8.88,2.22
46,68,17,6,13.31,2.2183333333333333
46,68,18,1,2.13,2.13
46,68,19,20,42.25,2.1125
46,68,20,18,36.36,2.02
46,68,21,4,7.82,1.955
46,68,22,17,31.99,1.8817647058823528
46,68,23,5,9.08,1.816
46,68,24,9,16.32,1.8133333333333335
46,68,25,19,32.59,1.715263157894737
46,68,26,5,8.45,1.69
46,68,27,8,13.03,1.62875
46,68,28,6,9.52,1.5866666666666667
46,68,29,8,12.54,1.5675
46,68,30,11,17.21,1.5645454545454547
46,68,31,7,10.86,1.5514285714285714
46,68,32,6,8.98,1.4966666666666668
46,68,33,2,2.98,1.49
46,68,34,1,1.36,1.36
46,68,35,8,10.38,1.2975
46,68,36,8,9.17,1.14625
46,68,37,7,7.25,1.0357142857142858
46,68,38,5,5.08,1.016
46,68,39,6,4.61,0.7683333333333334
46,68,40,2,1.4,0.7
46,68,41,6,3.79,0.6316666666666667
46,68,42,14,7.84,0.5599999999999999
46,68,43,5,2.74,0.548
46,68,44,14,6.99,0.4992857142857143
46,68,45,12,4.83,0.4025
46,68,46,2,0.75,0.375
46,68,47,12,3.2,0.26666666666666666
46,68,48,19,4.08,0.21473684210526317
46,68,49,17,2.51,0.1476470588235294
46,74,0,8,48.44,6.055
46,74,1,13,75.34,5.795384615384616
46,74,2,1,5.78,5.78
46,74,3,15,79.26,5.284000000000001
46,74,4,2,10.39,5.195
46,74,5,18,87.49,4.860555555555555
46,74,6,13,63.13,4.8561538461538465
46,74,7,15,70.89,4.726
46,74,8,12,54.29,4.524166666666667
46,74,9,12,52.0,4.333333333333333
46,74,10,18,72.86,4.047777777777778
46,74,11,13,52.51,4.039230769230769
46,74,12,13,52.1,4.007692307692308
46,74,13,11,43.68,3.9709090909090907
46,74,14,6,23.81,3.9683333333333333
46,74,15,6,23.68,3.9466666666666668
46,74,16,5,19.48,3.896
46,74,17,1,3.84,3.84
46,74,18,7,25.78,3.682857142857143
46,74,19,19,67.94,3.5757894736842104
46,74,20,20,70.8,3.54
46,74,21,6,20.68,3.4466666666666668
46,74,22,19,65.33,3.438421052631579
46,74,23,4,12.74,3.185
46,74,24,19,58.5,3.0789473684210527
46,74,25,7,20.96,2.994285714285714
46,74,26,9,26.93,2.9922222222222223
46,74,27,16,45.02,2.81375
46,74,28,6,16.07,2.6783333333333332
46,74,29,3,7.79,2.5966666666666667
46,74,30,9,22.51,2.5011111111111113
46,74,31,9,21.26,2.3622222222222224
46,74,32,14,32.51,2.322142857142857
46,74,33,16,36.96,2.31
46,74,34,11,25.25,2.2954545454545454
46,74,35,1,2.28,2.28
46,74,36,8,17.81,2.22625
46,74,37,18,39.65,2.2027777777777775
46,74,38,14,28.16,2.0114285714285716
46,74,39,20,39.64,1.982
46,74,40,11,21.14,1.9218181818181819
46,74,41,6,9.61,1.6016666666666666
46,74,42,8,9.47,1.18375
46,74,43,17,18.47,1.086470588235294
46,74,44,16,14.74,0.92125
46,74,45,10,9.16,0.916
46,74,46,15,11.08,0.7386666666666667
46,74,47,13,8.25,0.6346153846153846
46,74,48,9,3.07,0.3411111111111111
46,74,49,18,5.63,0.31277777777777777
46,83,0,1,2.66,2.66
46,83,1,16,40.9,2.55625
46,83,2,4,10.14,2.535
46,83,3,17,42.72,2.512941176470588
46,83,4,15,35.49,2.366
46,83,5,5,11.55,2.31
46,83,6,16,36.92,2.3075
46,83,7,20,44.24,2.212
46,83,8,5,10.71,2.1420000000000003
46,83,9,7,14.96,2.1371428571428575
46,83,10,18,38.41,2.1338888888888885
46,83,11,2,4.23,2.115
46,83,12,3,6.26,2.0866666666666664
46,83,13,19,35.54,1.8705263157894736
46,83,14,20,37.03,1.8515000000000001
46,83,15,20,34.6,1.73
46,83,16,7,11.68,1.6685714285714286
46,83,17,6,9.82,1.6366666666666667
46,83,18,7,10.97,1.5671428571428572
46,83,19,18,27.34,1.518888888888889
46,83,20,18,25.75,1.4305555555555556
46,83,21,13,18.43,1.4176923076923076
46,83,22,1,1.39,1.39
46,83,23,8,10.76,1.345
46,83,24,2,2.5,1.25
46,83,25,5,6.1,1.22
46,83,26,13,15.46,1.1892307692307693
46,83,27,12,14.02,1.1683333333333332
46,83,28,7,7.22,1.0314285714285714
46,83,29,14,13.47,0.9621428571428572
46,83,30,14,13.17,0.9407142857142857
46,83,31,14,10.96,0.7828571428571429
46,83,32,14,10.59,0.7564285714285715
46,83,33,8,5.35,0.66875
46,83,34,7,4.51,0.6442857142857142
46,83,35,13,7.75,0.5961538461538461
46,83,36,16,8.89,0.555625
46,83,37,6,3.19,0.5316666666666666
46,83,38,2,1.04,0.52
46,83,39,20,10.4,0.52
46,83,40,16,8.28,0.5175
46,83,41,13,6.61,0.5084615384615385
46,83,42,5,2.42,0.484
46,83,43,6,2.37,0.395
46,83,44,6,2.29,0.38166666666666665
46,83,45,7,1.46,0.20857142857142857
46,83,46,10,2.04,0.20400000000000001
46,83,47,2,0.33,0.165
46,83,48,13,2.11,0.1623076923076923
46,83,49,19,2.7,0.14210526315789473
50,6,0,16,83.33,5.208125
50,6,1,16,82.8,5.175
50,6,2,17,87.19,5.128823529411765
50,6,3,15,72.2,4.8133333333333335
50,6,4,9,43.04,4.782222222222222
50,6,5,20,95.09,4.7545
50,6,6,13,60.9,4.684615384615385
50,6,7,19,88.99,4.683684210526316
50,6,8,11,50.5,4.590909090909091
50,6,9,9,40.15,4.461111111111111
50,6,10,5,22.21,4.442
50,6,11,2,8.24,4.12
50,6,12,18,72.99,4.055
50,6,13,3,12.04,4.013333333333333
50,6,14,14,54.44,3.8885714285714283
50,6,15,19,72.66,3.8242105263157895
50,6,16,15,53.93,3.5953333333333335
50,6,17,5,17.89,3.5780000000000003
50,6,18,4,14.31,3.5775
50,6,19,11,39.19,3.5627272727272725
50,6,20,3,10.51,3.5033333333333334
50,6,21,10,32.72,3.272
50,6,22,3,9.61,3.203333333333333
50,6,23,3,8.34,2.78
50,6,24,8,21.48,2.685
50,6,25,20,53.19,2.6595
50,6,26,9,23.34,2.5933333333333333
50,6,27,2,5.07,2.535
50,6,28,17,41.47,2.4394117647058824
50,6,29,11,25.37,2.3063636363636366
50,6,30,5,10.24,2.048
50,6,31,20,39.42,1.971
50,6,32,20,35.79,1.7894999999999999
50,6,33,9,14.98,1.6644444444444444
50,6,34,18,28.49,1.5827777777777776
50,6,35,17,26.73,1.5723529411764705
50,6,36,8,12.16,1.52
50,6,37,2,2.74,1.37
50,6,38,2,2.68,1.34
50,6,39,10,13.34,1.334
50,6,40,12,15.46,1.2883333333333333
50,6,41,20,23.64,1.182
50,6,42,6,6.42,1.07
50,6,43,2,1.99,0.995
50,6,44,5,3.76,0.752
50,6,45,1,0.67,0.67
50,6,46,1,0.67,0.67
50,6,47,9,5.77,0.6411111111111111
50,6,48,10,4.96,0.496
50,6,49,4,1.61,0.4025
50,9,0,7,49.72,7.102857142857142
50,9,1,4,28.23,7.0575
50,9,2,10,69.73,6.973000000000001
50,9,3,10,69.56,6.956
50,9,4,17,117.69,6.922941176470588
50,9,5,17,117.03,6.884117647058823
50,9,6,10,66.79,6.679
50,9,7,14,92.26,6.590000000000001
50,9,8,5,32.44,6.4879999999999995
50,9,9,13,83.49,6.422307692307692
50,9,10,11,70.39,6.399090909090909
50,9,11,8,41.44,5.18
50,9,12,19,96.3,5.068421052631579
50,9,13,11,54.91,4.991818181818181
50,9,14,7,34.76,4.965714285714285
50,9,15,8,39.22,4.9025
50,9,16,17,82.58,4.857647058823529
50,9,17,18,82.73,4.596111111111111
50,9,18,13,55.54,4.272307692307693
50,9,19,9,37.55,4.172222222222222
50,9,20,12,50.05,4.170833333333333
50,9,21,4,16.44,4.11
50,9,22,4,16.44,4.11
50,9,23,7,28.24,4.034285714285714
50,9,24,19,75.28,3.962105263157895
50,9,25,5,18.64,3.728
50,9,26,16,59.02,3.68875
50,9,27,15,54.06,3.604
50,9,28,12,43.24,3.6033333333333335
50,9,29,10,34.28,3.428
50,9,30,17,53.64,3.155294117647059
50,9,31,12,34.88,2.9066666666666667
50,9,32,6,16.64,2.7733333333333334
50,9,33,19,48.51,2.553157894736842
50,9,34,1,2.48,2.48
50,9,35,6,14.71,2.4516666666666667
50,9,36,9,22.02,2.4466666666666668
50,9,37,4,8.53,2.1325
50,9,38,1,2.13,2.13
50,9,39,13,24.54,1.8876923076923076
50,9,40,15,26.27,1.7513333333333334
50,9,41,1,1.73,1.73
50,9,42,3,5.12,1.7066666666666668
50,9,43,20,32.02,1.6010000000000002
50,9,44,9,12.55,1.3944444444444446
50,9,45,15,17.14,1.1426666666666667
50,9,46,8,7.91,0.98875
50,9,47,14,12.48,0.8914285714285715
50,9,48,19,13.9,0.7315789473684211
50,9,49,6,2.27,0.37833333333333335
50,12,0,2,16.08,8.04
50,12,1,4,32.04,8.01
50,12,2,1,7.73,7.73
50,12,3,14,105.47,7.533571428571428
50,12,4,8,60.11,7.51375
50,12,5,12,89.54,7.461666666666667
50,12,6,3,20.42,6.8066666666666675
50,12,7,6,40.09,6.6816666666666675
50,12,8,19,123.73,6.512105263157895
50,12,9,11,68.02,6.183636363636364
50,12,10,14,86.57,6.183571428571428
50,12,11,1,5.97,5.97
50,12,12,4,23.23,5.8075
50,12,13,11,58.99,5.362727272727273
50,12,14,2,10.03,5.015
50,12,15,17,80.38,4.728235294117646
50,12,16,4,18.71,4.6775
50,12,17,12,55.26,4.6049999999999995
50,12,18,20,89.0,4.45
50,12,19,4,17.48,4.37
50,12,20,9,38.87,4.318888888888889
50,12,21,3,12.9,4.3
50,12,22,7,30.03,4.29
50,12,23,11,44.26,4.0236363636363635
50,12,24,14,54.91,3.9221428571428567
50,12,25,2,7.68,3.84
50,12,26,8,28.85,3.60625
50,12,27,13,45.1,3.4692307692307693
50,12,28,19,63.33,3.333157894736842
50,12,29,14,44.13,3.152142857142857
50,12,30,2,5.86,2.93
50,12,31,14,39.79,2.842142857142857
50,12,32,2,5.07,2.535
50,12,33,12,27.65,2.3041666666666667
50,12,34,15,33.32,2.2213333333333334
50,12,35,1,2.2,2.2
50,12,36,12,26.39,2.1991666666666667
50,12,37,17,37.03,2.178235294117647
50,12,38,6,12.61,2.1016666666666666
50,12,39,2,4.1,2.05
50,12,40,6,11.18,1.8633333333333333
50,12,41,5,8.3,1.6600000000000001
50,12,42,5,7.93,1.5859999999999999
50,12,43,13,20.47,1.5746153846153845
50,12,44,4,6.27,1.5675
50,12,45,5,7.42,1.484
50,12,46,14,16.55,1.1821428571428572
50,12,47,9,8.66,0.9622222222222222
50,12,48,1,0.85,0.85
50,12,49,19,12.85,0.6763157894736842
50,19,0,10,83.81,8.381
50,19,1,10,83.6,8.36
50,19,2,19,157.49,8.288947368421054
50,19,3,9,69.87,7.763333333333334
50,19,4,18,131.78,7.321111111111112
50,19,5,11,78.9,7.172727272727273
50,19,6,19,131.34,6.9126315789473685
50,19,7,4,27.43,6.8575
50,19,8,2,13.42,6.71
50,19,9,16,99.35,6.209375
50,19,10,18,111.58,6.198888888888889
50,19,11,9,55.12,6.124444444444444
50,19,12,1,5.97,5.97
50,19,13,3,17.27,5.756666666666667
50,19,14,4,22.98,5.745
50,19,15,8,45.44,5.68
50,19,16,5,28.32,5.664
50,19,17,5,28.29,5.6579999999999995
50,19,18,8,43.82,5.4775
50,19,19,8,40.35,5.04375
50,19,20,16,78.07,4.879375
50,19,21,3,14.0,4.666666666666667
50,19,22,19,88.18,4.6410526315789475
50,19,23,10,45.24,4.524
50,19,24,3,12.72,4.24
50,19,25,19,74.19,3.904736842105263
50,19,26,15,58.08,3.872
50,19,27,7,26.84,3.834285714285714
50,19,28,13,48.1,3.7
50,19,29,12,43.43,3.6191666666666666
50,19,30,4,13.7,3.425
50,19,31,5,16.77,3.354
50,19,32,9,28.31,3.145555555555555
50,19,33,15,40.4,2.6933333333333334
50,19,34,16,38.06,2.37875
50,19,35,11,25.74,2.34
50,19,36,11,25.02,2.2745454545454544
50,19,37,11,23.47,2.1336363636363633
50,19,38,4,7.75,1.9375
50,19,39,18,33.94,1.8855555555555554
50,19,40,9,14.78,1.6422222222222222
50,19,41,1,1.57,1.57
50,19,42,1,1.4,1.4
50,19,43,16,21.78,1.36125
50,19,44,3,3.74,1.2466666666666668
50,19,45,15,16.12,1.0746666666666667
50,19,46,12,12.2,1.0166666666666666
50,19,47,3,2.72,0.9066666666666667
50,19,48,14,12.52,0.8942857142857142
50,19,49,15,5.48,0.36533333333333334
50,41,0,20,182.94,9.147
50,41,1,4,33.55,8.3875
50,41,2,5,41.6,8.32
50,41,3,6,49.68,8.28
50,41,4,14,113.05,8.075
50,41,5,13,100.63,7.740769230769231
50,41,6,7,53.94,7.7057142857142855
50,41,7,2,15.28,7.64
50,41,8,10,75.13,7.513
50,41,9,15,109.58,7.3053333333333335
50,41,10,5,36.16,7.231999999999999
50,41,11,4,28.83,7.2075
50,41,12,4,28.52,7.13
50,41,13,1,6.9,6.9
50,41,14,12,82.59,6.8825
50,41,15,7,47.92,6.845714285714286
50,41,16,6,40.2,6.7
50,41,17,12,80.02,6.668333333333333
50,41,18,14,86.56,6.182857142857143
50,41,19,9,54.1,6.011111111111111
50,41,20,8,46.97,5.87125
50,41,21,17,90.69,5.334705882352941
50,41,22,17,88.19,5.187647058823529
50,41,23,20,100.6,5.029999999999999
50,41,24,15,73.55,4.903333333333333
50,41,25,12,58.7,4.891666666666667
50,41,26,6,28.2,4.7
50,41,27,17,78.2,4.6000000000000005
50,41,28,14,57.9,4.135714285714285
50,41,29,1,4.09,4.09
50,41,30,1,3.85,3.85
50,41,31,6,22.43,3.7383333333333333
50,41,32,15,53.43,3.562
50,41,33,2,6.81,3.405
50,41,34,8,27.14,3.3925
50,41,35,8,26.51,3.31375
50,41,36,16,51.48,3.2175
50,41,37,5,15.79,3.158
50,41,38,18,53.52,2.9733333333333336
50,41,39,18,53.08,2.948888888888889
50,41,40,15,43.99,2.932666666666667
50,41,41,12,34.38,2.865
50,41,42,1,2.79,2.79
50,41,43,12,25.44,2.12
50,41,44,20,40.33,2.0164999999999997
50,41,45,17,25.72,1.5129411764705882
50,41,46,11,16.45,1.4954545454545454
50,41,47,16,21.35,1.334375
50,41,48,16,12.06,0.75375
50,41,49,14,9.2,0.6571428571428571
50,46,0,4,28.51,7.1275
50,46,1,18,125.45,6.969444444444445
50,46,2,20,139.25,6.9625
50,46,3,15,102.72,6.848
50,46,4,14,93.55,6.682142857142857
50,46,5,1,6.59,6.59
50,46,6,12,74.17,6.180833333333333
50,46,7,20,123.45,6.1725
50,46,8,18,107.12,5.9511111111111115
50,46,9,6,35.25,5.875
50,46,10,19,108.0,5.684210526315789
50,46,11,10,56.09,5.609
50,46,12,7,35.92,5.131428571428572
50,46,13,19,95.01,5.000526315789474
50,46,14,12,58.51,4.8758333333333335
50,46,15,18,85.91,4.772777777777778
50,46,16,20,93.11,4.6555
50,46,17,2,9.31,4.655
50,46,18,11,49.45,4.495454545454546
50,46,19,18,76.06,4.225555555555555
50,46,20,2,7.84,3.92
50,46,21,12,46.75,3.8958333333333335
50,46,22,17,63.56,3.7388235294117647
